phrase,pos,count,csv_source,classification
environmental restoration,NOUN_PHRASE,21,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",CONCEPT
14 regions,NOUN_PHRASE,21,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
500 students,NOUN_PHRASE,21,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",NON-CONCEPT
continental leader,NOUN_PHRASE,21,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
medium-term target,NOUN_PHRASE,21,"citinewsroom_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Justice Torkornoo’s removal,NOUN_PHRASE,21,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",CONCEPT
Mr Asamoah,NOUN_PHRASE,21,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
identity theft,NOUN_PHRASE,21,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
8 percent,NOUN_PHRASE,21,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",NON-NOUN
State enterprises,NOUN_PHRASE,21,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
Carbon sequestration,NOUN_PHRASE,21,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
energy sources,NOUN_PHRASE,21,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
violent disturbances,NOUN_PHRASE,21,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Mr. Mutawakilu,NOUN_PHRASE,21,"citinewsroom_tokenized, myjoyonline_tokenized",NON-CONCEPT
Mr Alexander Afenyo-Markin,NOUN_PHRASE,21,"ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
significant relief,NOUN_PHRASE,21,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
State-Owned Enterprise,NOUN_PHRASE,21,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",NON-CONCEPT
self-discovery,NOUN_PHRASE,21,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Air Commodore Akrong,NOUN_PHRASE,21,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
Melchizedek,NOUN_PHRASE,21,"citinewsroom_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",NON-CONCEPT
strong dissatisfaction,NOUN_PHRASE,21,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",CONCEPT
Key moments,NOUN_PHRASE,21,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
government’s broader efforts,NOUN_PHRASE,21,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",CONCEPT
Ghana Real Estate Developers Association,NOUN_PHRASE,21,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
free press,NOUN_PHRASE,21,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
harmful content,NOUN_PHRASE,21,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
S.,NOUN_PHRASE,21,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-NOUN
Type 2 Diabetes,NOUN_PHRASE,21,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Collateral Damage,NOUN_PHRASE,21,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
market stability,NOUN_PHRASE,21,"citinewsroom_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
clinical practice,NOUN_PHRASE,21,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
19:00 GMT,NOUN_PHRASE,21,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
unapproved fees,NOUN_PHRASE,21,"citinewsroom_tokenized, ghana-news-agency_tokenized, myjoyonline_tokenized",CONCEPT
health practitioners,NOUN_PHRASE,21,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",NON-CONCEPT
sunshine,NOUN_PHRASE,21,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
bank transfers,NOUN_PHRASE,21,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",CONCEPT
Berekum West,NOUN_PHRASE,21,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",NON-CONCEPT
core value,NOUN_PHRASE,21,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
caveat,NOUN_PHRASE,21,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
lifelines,NOUN_PHRASE,21,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
structured framework,NOUN_PHRASE,21,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
earth-moving equipment,NOUN_PHRASE,21,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
close friends,NOUN_PHRASE,21,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
victimisation,NOUN_PHRASE,21,"ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
close relationship,NOUN_PHRASE,21,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Prof. Danquah,NOUN_PHRASE,21,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
Tragic Passing,NOUN_PHRASE,21,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Kowri,NOUN_PHRASE,21,"citinewsroom_tokenized, graphic-online_tokenized",NON-CONCEPT
River Ankobra,NOUN_PHRASE,21,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
BMI,NOUN_PHRASE,21,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
planting season,NOUN_PHRASE,21,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Accra-based Citi FM,NOUN_PHRASE,21,"citinewsroom_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
main reasons,NOUN_PHRASE,21,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Kwame Anyimadu-Antwi,NOUN_PHRASE,21,"citinewsroom_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",NON-CONCEPT
general damages,NOUN_PHRASE,21,"citinewsroom_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
temporary measure,NOUN_PHRASE,21,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
"GH5,000",NOUN_PHRASE,21,graphic-online_tokenized,NON-CONCEPT
improved efficiency,NOUN_PHRASE,21,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Amina,NOUN_PHRASE,21,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
NCPTA,NOUN_PHRASE,21,"citinewsroom_tokenized, ghana-news-agency_tokenized, myjoyonline_tokenized",NON-CONCEPT
calendars,NOUN_PHRASE,21,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
Konrad Adenauer Stiftung,NOUN_PHRASE,21,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
main purpose,NOUN_PHRASE,21,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
seven regions,NOUN_PHRASE,21,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",NON-CONCEPT
Africa Centres,NOUN_PHRASE,21,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",NON-CONCEPT
university campuses,NOUN_PHRASE,21,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
jeans,NOUN_PHRASE,21,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized",NON-CONCEPT
Nkwanta Senior High School,NOUN_PHRASE,21,"citinewsroom_tokenized, ghana-news-agency_tokenized, myjoyonline_tokenized",NON-CONCEPT
middle class,NOUN_PHRASE,21,"citinewsroom_tokenized, ghana-news-agency_tokenized, myjoyonline_tokenized",CONCEPT
health worker,NOUN_PHRASE,21,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
CDC,NOUN_PHRASE,21,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
Professor Kobby Mensah,NOUN_PHRASE,21,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
believer,NOUN_PHRASE,21,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
qualified candidates,NOUN_PHRASE,21,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
Aliu Mahama Sports Stadium,NOUN_PHRASE,21,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
Fifth,NOUN_PHRASE,21,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-NOUN
inclusive policies,NOUN_PHRASE,21,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
new information,NOUN_PHRASE,21,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
car tyres,NOUN_PHRASE,21,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",NON-CONCEPT
S,NOUN_PHRASE,21,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-NOUN
illicit proliferation,NOUN_PHRASE,21,"ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
rescue workers,NOUN_PHRASE,21,"citinewsroom_tokenized, ghana-news-agency_tokenized, myjoyonline_tokenized",NON-CONCEPT
late Jerry John Rawlings,NOUN_PHRASE,21,"citinewsroom_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",NON-CONCEPT
return leg,NOUN_PHRASE,21,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
grand draw,NOUN_PHRASE,21,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Better World,NOUN_PHRASE,21,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
island communities,NOUN_PHRASE,21,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
free and fair elections,NOUN_PHRASE,21,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Ghanaian brands,NOUN_PHRASE,21,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
private senior high schools,NOUN_PHRASE,21,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",NON-CONCEPT
NSA payroll,NOUN_PHRASE,21,"citinewsroom_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",CONCEPT
prison term,NOUN_PHRASE,21,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
selective application,NOUN_PHRASE,21,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
working hand,NOUN_PHRASE,21,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
disenfranchisement,NOUN_PHRASE,21,"citinewsroom_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
dereliction,NOUN_PHRASE,21,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
jute sacks,NOUN_PHRASE,21,"citinewsroom_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",NON-CONCEPT
legislative reforms,NOUN_PHRASE,21,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Playback,NOUN_PHRASE,21,"graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
cornerstones,NOUN_PHRASE,21,"citinewsroom_tokenized, ghana-news-agency_tokenized, myjoyonline_tokenized",CONCEPT
second attempt,NOUN_PHRASE,21,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
preacher,NOUN_PHRASE,21,"citinewsroom_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
Patriotic Institute,NOUN_PHRASE,21,"citinewsroom_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
FIFA President Gianni Infantino,NOUN_PHRASE,21,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
fibroids,NOUN_PHRASE,21,"ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
seven illegal miners,NOUN_PHRASE,21,"citinewsroom_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",NON-CONCEPT
Martin Adjei-Mensah Korsah,NOUN_PHRASE,21,"citinewsroom_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",NON-CONCEPT
environmental impacts,NOUN_PHRASE,21,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
free entry,NOUN_PHRASE,21,"citinewsroom_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Justice Yonny Kulendi,NOUN_PHRASE,21,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",NON-CONCEPT
strong belief,NOUN_PHRASE,21,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
festive cheer,NOUN_PHRASE,21,"citinewsroom_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
appropriate channels,NOUN_PHRASE,21,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
aid dependency,NOUN_PHRASE,21,"citinewsroom_tokenized, ghana-news-agency_tokenized, myjoyonline_tokenized",CONCEPT
primary responsibility,NOUN_PHRASE,21,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
critical attention,NOUN_PHRASE,21,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",CONCEPT
Reverend Minister,NOUN_PHRASE,21,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
Dr. Agyeman,NOUN_PHRASE,21,"citinewsroom_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",NON-CONCEPT
large areas,NOUN_PHRASE,21,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
Ghana Publishers Association,NOUN_PHRASE,21,"citinewsroom_tokenized, ghana-news-agency_tokenized, myjoyonline_tokenized",NON-CONCEPT
19th February,NOUN_PHRASE,21,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",NON-CONCEPT
remarkable turnaround,NOUN_PHRASE,21,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Yvonne Nana Afriyie Opare,NOUN_PHRASE,21,"citinewsroom_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
legal standards,NOUN_PHRASE,21,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
improved coordination,NOUN_PHRASE,21,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",CONCEPT
Kwasi Sibo,NOUN_PHRASE,21,"ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
rash,NOUN_PHRASE,21,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
critical look,NOUN_PHRASE,21,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
multi,NOUN_PHRASE,21,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-NOUN
Atlas Lionesses,NOUN_PHRASE,21,"ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
governance reform,NOUN_PHRASE,21,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
interpretations,NOUN_PHRASE,21,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
contract sum,NOUN_PHRASE,21,"citinewsroom_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",CONCEPT
Kontomire,NOUN_PHRASE,21,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
parliamentary majority,NOUN_PHRASE,21,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",CONCEPT
Green Transitions,NOUN_PHRASE,21,"citinewsroom_tokenized, ghana-news-agency_tokenized, myjoyonline_tokenized",CONCEPT
NBC News,NOUN_PHRASE,21,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized",NON-CONCEPT
contraception,NOUN_PHRASE,21,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
hard-earned reputation,NOUN_PHRASE,21,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Amansie South,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, myjoyonline_tokenized",NON-CONCEPT
IPMC,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",NON-CONCEPT
year's event,NOUN_PHRASE,20,"ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
42 points,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
Africa Day,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
sincere condolences,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",CONCEPT
77%,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, myjoyonline_tokenized",NON-NOUN
redefinition,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
current rate,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
renewed interest,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Chieftaincy issues,NOUN_PHRASE,20,"ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
drone attack,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
democratic gains,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Increased costs,NOUN_PHRASE,20,"citinewsroom_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
cost efficiency,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
maintenance culture,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Ghana Geological Survey Authority,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
government’s plans,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, myjoyonline_tokenized",CONCEPT
renewed purpose,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
outstanding achievement,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",CONCEPT
national RESET,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Stockholm,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized",NON-CONCEPT
Thomas Sankara,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
sick,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized",NON-NOUN
Wembley,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
Hopeson Adorye,NOUN_PHRASE,20,"ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
monthly basis,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
duress,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
bombing,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Kim Lars Bjorkegren,NOUN_PHRASE,20,myjoyonline_tokenized,NON-CONCEPT
immediate measures,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",CONCEPT
public health concerns,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",CONCEPT
vast resources,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Africa World Airlines,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
important initiative,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Ticket prices,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
