phrase,pos,count,csv_source,classification
unruly behaviour,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
sanitation situation,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",NON-KEYWORD
remarkable growth,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
validation exercise,NOUN_PHRASE,20,"citinewsroom_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
outstanding balance,NOUN_PHRASE,20,"citinewsroom_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
presidential term limits,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Performance indicators,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
governing NDC,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
voter turnout,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Quarrying,NOUN_PHRASE,20,"citinewsroom_tokenized, graphic-online_tokenized, myjoyonline_tokenized",KEYWORD
SOCO project,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",NON-KEYWORD
Meaningful reform,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
double-edged sword,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
(IWD,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",NON-KEYWORD
authentication,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",KEYWORD
service provision,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
sanitation laws,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",NON-KEYWORD
significant event,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",NON-KEYWORD
Business Sustainability,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, myjoyonline_tokenized",NON-KEYWORD
regional connectivity,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
complex issues,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
new way,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
voluntary blood donation,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",KEYWORD
political party financing,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
physical fitness,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",KEYWORD
Under-declaration,NOUN_PHRASE,20,"citinewsroom_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
government’s recognition,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",NON-KEYWORD
hydration,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized",KEYWORD
long-term financial stability,NOUN_PHRASE,20,"citinewsroom_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
infrastructure gap,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
broader national strategy,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
runoff,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
rotation,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
global lithium prices,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, myjoyonline_tokenized",NON-KEYWORD
forfeiture,NOUN_PHRASE,20,"citinewsroom_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",NON-KEYWORD
economic distress,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
meaningful development,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
fair play,NOUN_PHRASE,20,"ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
firsthand insight,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
continuous innovation,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Established protocols,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",NON-KEYWORD
essential sectors,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Caesarean Section,NOUN_PHRASE,20,"ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",KEYWORD
respiratory diseases,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",KEYWORD
greatest impact,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",NON-KEYWORD
Biometric Verification,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized",KEYWORD
Kimberley Process,NOUN_PHRASE,20,"citinewsroom_tokenized, myjoyonline_tokenized",NON-KEYWORD
Network Infrastructure,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",KEYWORD
societal challenges,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
firm decision,NOUN_PHRASE,20,"citinewsroom_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
rejections,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
mentorship sessions,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized",KEYWORD
valuable skills,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Ghana’s educational landscape,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",NON-KEYWORD
climate variability,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
vantage points,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
consumer safety,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",NON-KEYWORD
local value addition,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Russia’s war,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized",NON-KEYWORD
greatest challenge,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Strategic Communications,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
broader discussions,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
African music,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
future outbreaks,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",NON-KEYWORD
age groups,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
take-off,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Revenue Assurance Contract,NOUN_PHRASE,20,"citinewsroom_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
international aid,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
joint initiative,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
effective policies,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
five-year term,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
national security matters,NOUN_PHRASE,20,"citinewsroom_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",NON-KEYWORD
melee,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
"reliable, evidence-based, and practical healthy eating advice",NOUN_PHRASE,20,myjoyonline_tokenized,NON-KEYWORD
love story,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
challenging circumstances,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
main cause,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",NON-KEYWORD
Think Tanks,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
best form,NOUN_PHRASE,20,"citinewsroom_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
backup,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
second position,NOUN_PHRASE,20,"ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Ghana’s recovery,NOUN_PHRASE,20,"citinewsroom_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",NON-KEYWORD
Child nutrition,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",KEYWORD
Effective policing,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
rising incidents,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",NON-KEYWORD
successful models,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
bouts,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Unauthorized access,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
intensified public education,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",NON-KEYWORD
personal details,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Public Sector Reform,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",NON-KEYWORD
future prospects,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Government’s directive,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",NON-KEYWORD
parades,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
ruin,NOUN_PHRASE,20,"citinewsroom_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
panel sessions,NOUN_PHRASE,20,"citinewsroom_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Backlogs,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Policy Coordination,NOUN_PHRASE,20,"citinewsroom_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Fiscal risks,NOUN_PHRASE,20,"citinewsroom_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
nation’s journey,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",NON-KEYWORD
swarm,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",NON-KEYWORD
pragmatic measures,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
good opportunity,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
government scholarships,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
spiritual guidance,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
valuable experience,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
animosity,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
peace agreement,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, myjoyonline_tokenized",NON-KEYWORD
export readiness,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
strategic effort,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
public tribunals,NOUN_PHRASE,20,"citinewsroom_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
inhumane treatment,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
periphery,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Management Studies,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Fatherhood,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
operational requirements,NOUN_PHRASE,20,"citinewsroom_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Comprehensive support,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, myjoyonline_tokenized",NON-KEYWORD
new provision,NOUN_PHRASE,20,"citinewsroom_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
bad things,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
body language,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
2024 electoral defeat,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Uphill Battle,NOUN_PHRASE,20,"citinewsroom_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
years imprisonment,NOUN_PHRASE,20,"citinewsroom_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
formal statement,NOUN_PHRASE,20,"citinewsroom_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
fiscal terms,NOUN_PHRASE,20,"citinewsroom_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
blockage,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Export Revenue,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
political maturity,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
security clearance,NOUN_PHRASE,20,"citinewsroom_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
rigorous process,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",NON-KEYWORD
agendas,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
consistent efforts,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
firefighting efforts,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",NON-KEYWORD
record highs,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Warm greetings,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",NON-KEYWORD
New Year’s Day,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",NON-KEYWORD
new service,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",NON-KEYWORD
Continuous dialogue,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
consumer trust,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
strategic decisions,NOUN_PHRASE,20,"citinewsroom_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
innovative platforms,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
2025 World Athletics Championships,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
urgent and decisive action,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",NON-KEYWORD
rising unemployment,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
stool name,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
democratic credentials,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
water contamination,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Ghana’s music industry,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, myjoyonline_tokenized",NON-KEYWORD
coalitions,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
1st July,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",NON-KEYWORD
price adjustments,NOUN_PHRASE,20,"citinewsroom_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
heavy burden,NOUN_PHRASE,20,"citinewsroom_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
growing student population,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",NON-KEYWORD
small way,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
public transportation,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
calamity,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
renewed attention,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Ecotourism,NOUN_PHRASE,20,"ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",KEYWORD
infringement,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
personal gains,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
buzzword,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Strategic discussions,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
clemency,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
renewed emphasis,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
significant steps,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
24H+ programme,NOUN_PHRASE,20,"citinewsroom_tokenized, myjoyonline_tokenized",NON-KEYWORD
rich heritage,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
caucuses,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",NON-KEYWORD
unlock opportunities,NOUN_PHRASE,20,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
government's ability,NOUN_PHRASE,20,"ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
