phrase,pos,count,csv_source
departed Rest,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
spectacles,NOUN_PHRASE,25,"ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
mortar,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
Plantations,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
Ghana’s culture,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized"
Fatimatu Abubakar,NOUN_PHRASE,25,"citinewsroom_tokenized, ghanaweb_tokenized, myjoyonline_tokenized"
Oil Revenues,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
Environmental experts,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized"
political circles,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
fluency,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
Ofosu Ampofo,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
observer,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
Toil,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
frenzy,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
Bradford,NOUN_PHRASE,25,"citinewsroom_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
constitutional bodies,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
separate interviews,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
Budapest,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
military aircraft,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized"
political accountability,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
Guinness Ghana Breweries Plc,NOUN_PHRASE,25,"citinewsroom_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
political ambitions,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
administration's commitment,NOUN_PHRASE,25,"ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
Mr Adu Boahene,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized"
Primary Gatekeepers,NOUN_PHRASE,25,myjoyonline_tokenized
58%,NOUN_PHRASE,25,"citinewsroom_tokenized, ghanaweb_tokenized, myjoyonline_tokenized"
Starlink,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
Prestea Huni-Valley Municipality,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized"
President Kwame Nkrumah,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
local processors,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
Gideon Mensah,NOUN_PHRASE,25,"ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
"10,000 hectares",NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
CPPA,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized"
mutual learning,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, myjoyonline_tokenized"
multiple counts,NOUN_PHRASE,25,"citinewsroom_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
(MASLOC,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
Key outcomes,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
Biakoye,NOUN_PHRASE,25,"ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized"
VAT registration threshold,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
Nursing and Midwifery Council,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized"
facets,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
Kwesi Nyantakyi,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
Constitutional Law,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
plastic bags,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
Upper West Regional Hospital,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized"
non-profit organization,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized"
Michael Okyere Baafi,NOUN_PHRASE,25,"citinewsroom_tokenized, ghanaweb_tokenized, myjoyonline_tokenized"
public health crisis,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
Political observers,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
180 countries,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
alternative means,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
Celebrants,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
admission fees,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
Emergency Unit,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized"
thought leader,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
Practical support,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
African soil,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
Sustainable Environment,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
Fatima,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
procurement laws,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
Cape Coast Castle,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
temporary halt,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
POMAB,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
groundbreaking initiative,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized"
strong statement,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
apprenticeships,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
past achievements,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
Ghanaian passport,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
Access roads,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
air strikes,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
18 points,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
Madam Abla Dzifa Gomashie,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
free dialysis,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized"
Manganese,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
Serwaa,NOUN_PHRASE,25,"citinewsroom_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
MyNewsGh.com,NOUN_PHRASE,25,ghanaweb_tokenized
Trotro drivers,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
tariff increases,NOUN_PHRASE,25,"citinewsroom_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
single point,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
needy,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
domestic abuse,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
unexpected turn,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
electoral loss,NOUN_PHRASE,25,"citinewsroom_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
Jota,NOUN_PHRASE,25,"ghana-news-agency_tokenized, graphic-online_tokenized"
85 per cent,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
Public Holidays Act,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized"
Dr. McKorley,NOUN_PHRASE,25,"citinewsroom_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
Portland cement,NOUN_PHRASE,25,"citinewsroom_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
Ghana's Minister,NOUN_PHRASE,25,"ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
Revellers,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
Professor Mike Oquaye,NOUN_PHRASE,25,"citinewsroom_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
Mr. Atanga,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized"
external aid,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
lakes,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
Home Office,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
big thing,NOUN_PHRASE,25,"citinewsroom_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
leadership transition,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
pass rate,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized"
Yunus,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized"
media outlet,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
blind side,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
logistical constraints,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
total payment,NOUN_PHRASE,25,"citinewsroom_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
intensive care,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
Crown Prosecution Service,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
Particles,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
Regulatory Measures,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized"
Medical Laboratory Scientists,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized"
Characteristics,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
Larbi,NOUN_PHRASE,25,"citinewsroom_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
Military Base,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
High-profile personalities,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
Caveman Watches,NOUN_PHRASE,25,"citinewsroom_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
industrial expansion,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
fundamental questions,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized"
15 countries,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
AmaliTech,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized"
19 years,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
FanMilk,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
MSP,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, myjoyonline_tokenized"
immigration officer,NOUN_PHRASE,25,"citinewsroom_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
mechanised boreholes,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
small group,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
community leadership,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
Electronic Transaction Levy,NOUN_PHRASE,25,"citinewsroom_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
Ghana’s diplomatic missions,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized"
Noise-making,NOUN_PHRASE,25,"citinewsroom_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
export growth,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
government initiative,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
Business people,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
Street lights,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized"
Second Deputy Minority Whip,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
business owner,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
YAWC Network,NOUN_PHRASE,25,myjoyonline_tokenized
academic training,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
Sefwi Wiawso,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
collectors,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
OGM,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
Governing Body,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
relative calm,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
Unexplained wealth,NOUN_PHRASE,25,"citinewsroom_tokenized, ghanaweb_tokenized, myjoyonline_tokenized"
underprivileged children,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
Nsarkoh,NOUN_PHRASE,25,myjoyonline_tokenized
SEO,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
viable solution,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
public image,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
critical steps,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
record high,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
Mr. Ahiafor,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, myjoyonline_tokenized"
core part,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
63%,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized"
Private citizens,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
+233,NOUN_PHRASE,25,"citinewsroom_tokenized, ghanaweb_tokenized, myjoyonline_tokenized"
GNAPS,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized"
administration’s dedication,NOUN_PHRASE,25,"citinewsroom_tokenized, ghanaweb_tokenized, myjoyonline_tokenized"
Mergers,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
Local and foreign investors,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
adverts,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
boom,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
party stakeholders,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
Rising Tide,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
ye,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
Ceramics,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
disciples,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
necessary materials,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized"
YFM,NOUN_PHRASE,25,"citinewsroom_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
widening gap,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
shared understanding,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, myjoyonline_tokenized"
regional body,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
positive changes,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
Eastern Regional Chairman,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
school’s management,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, myjoyonline_tokenized"
local population,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
radicalisation,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
public display,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
Warrior,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
critical stage,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
meaningful partnerships,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
Ampem Darkoa Ladies,NOUN_PHRASE,25,"ghana-news-agency_tokenized, myjoyonline_tokenized"
CBT,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
formats,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
Ghanaian Creatives,NOUN_PHRASE,25,"citinewsroom_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
side-lines,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, myjoyonline_tokenized"
clear pathways,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
national initiative,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
Education Financing,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized"
continuum,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
GIPC Act,NOUN_PHRASE,25,"citinewsroom_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
Mr Jakpa,NOUN_PHRASE,25,"citinewsroom_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
spike,NOUN_PHRASE,25,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized"
